negative,positive
4.562904592603445053e-03,9.954370856285095215e-01
1.324567645788192749e-01,8.675432801246643066e-01
1.324567645788192749e-01,8.675432801246643066e-01
9.997538924217224121e-01,2.461063559167087078e-04
5.779333878308534622e-03,9.942207336425781250e-01
9.912391304969787598e-01,8.760869503021240234e-03
9.884846806526184082e-01,1.151533331722021103e-02
9.992425441741943359e-01,7.574592018499970436e-04
7.686382625252008438e-03,9.923136830329895020e-01
9.997491240501403809e-01,2.509196929167956114e-04
9.887480735778808594e-01,1.125193107873201370e-02
9.988484382629394531e-01,1.151501550339162350e-03
1.044477969408035278e-01,8.955522179603576660e-01
9.887273311614990234e-01,1.127265114337205887e-02
9.997538924217224121e-01,2.461347321514040232e-04
7.064199447631835938e-01,2.935800850391387939e-01
9.624854922294616699e-01,3.751453757286071777e-02
1.648653880693018436e-03,9.983513355255126953e-01
9.979540109634399414e-01,2.045922679826617241e-03
2.700144890695810318e-03,9.972998499870300293e-01
9.972876310348510742e-01,2.712373388931155205e-03
9.997311234474182129e-01,2.689206739887595177e-04
9.971768856048583984e-01,2.823060844093561172e-03
9.997535347938537598e-01,2.464517310727387667e-04
7.322821617126464844e-01,2.677178382873535156e-01
9.997524619102478027e-01,2.475600340403616428e-04
9.997524619102478027e-01,2.475600340403616428e-04
5.472903721965849400e-04,9.994526505470275879e-01
5.472903721965849400e-04,9.994526505470275879e-01
5.472903721965849400e-04,9.994526505470275879e-01
5.472903721965849400e-04,9.994526505470275879e-01
5.472903721965849400e-04,9.994526505470275879e-01
5.521996319293975830e-02,9.447799921035766602e-01
6.490816473960876465e-01,3.509183526039123535e-01
9.299962222576141357e-02,9.070003628730773926e-01
9.929127097129821777e-01,7.087268400937318802e-03
1.153908520936965942e-01,8.846091628074645996e-01
7.840932346880435944e-03,9.921591281890869141e-01
1.789775639772415161e-01,8.210224509239196777e-01
2.007073312997817993e-01,7.992926239967346191e-01
9.782547950744628906e-01,2.174523472785949707e-02
8.818478584289550781e-01,1.181521639227867126e-01
4.610655009746551514e-01,5.389344692230224609e-01
9.991419315338134766e-01,8.580670692026615143e-04
9.790493249893188477e-01,2.095068991184234619e-02
1.505258958786725998e-03,9.984947443008422852e-01
9.700155258178710938e-01,2.998444624245166779e-02
8.444682359695434570e-01,1.555317193269729614e-01
9.427493214607238770e-01,5.725071579217910767e-02
1.087851822376251221e-01,8.912148475646972656e-01
7.197160273790359497e-03,9.928027987480163574e-01
1.550775170326232910e-01,8.449224233627319336e-01
9.974510073661804199e-01,2.548922318965196609e-03
9.996780157089233398e-01,3.219708451069891453e-04
1.741528511047363281e-02,9.825847744941711426e-01
3.853342309594154358e-02,9.614665508270263672e-01
3.853342309594154358e-02,9.614665508270263672e-01
1.711574499495327473e-03,9.982884526252746582e-01
8.981513977050781250e-02,9.101849198341369629e-01
1.996280252933502197e-02,9.800372123718261719e-01
1.747891539707779884e-03,9.982520937919616699e-01
9.997537732124328613e-01,2.461990516167134047e-04
9.997537732124328613e-01,2.462103147991001606e-04
9.015237092971801758e-01,9.847623854875564575e-02
3.248833492398262024e-02,9.675117135047912598e-01
6.187584949657320976e-04,9.993811845779418945e-01
9.997538924217224121e-01,2.461232361383736134e-04
6.785911321640014648e-01,3.214088380336761475e-01
9.915058016777038574e-01,8.494217880070209503e-03
7.959874868392944336e-01,2.040125727653503418e-01
1.701717847026884556e-03,9.982983469963073730e-01
9.997537732124328613e-01,2.462229749653488398e-04
1.210661721415817738e-03,9.987893700599670410e-01
8.737086057662963867e-01,1.262914091348648071e-01
7.489953041076660156e-01,2.510047554969787598e-01
2.093107253313064575e-01,7.906892299652099609e-01
9.824315905570983887e-01,1.756840385496616364e-02
1.147481203079223633e-01,8.852518796920776367e-01
9.953132867813110352e-01,4.686702042818069458e-03
1.427765786647796631e-01,8.572233915328979492e-01
9.997517466545104980e-01,2.482738927938044071e-04
4.511897452175617218e-03,9.954881072044372559e-01
9.984392523765563965e-01,1.560739707201719284e-03
4.912184178829193115e-02,9.508781433105468750e-01
9.997479319572448730e-01,2.521167916711419821e-04
7.936251349747180939e-03,9.920637011528015137e-01
1.522343009710311890e-01,8.477657437324523926e-01
7.344958931207656860e-02,9.265504479408264160e-01
1.602454343810677528e-03,9.983975291252136230e-01
9.393526315689086914e-01,6.064739450812339783e-02
9.966128468513488770e-01,3.387203672900795937e-03
9.997535347938537598e-01,2.465109864715486765e-04
9.995048046112060547e-01,4.951626178808510303e-04
1.109020784497261047e-03,9.988910555839538574e-01
1.547255516052246094e-01,8.452745079994201660e-01
9.646596312522888184e-01,3.534035384654998779e-02
1.126417657360434532e-03,9.988735318183898926e-01
9.997537732124328613e-01,2.461809781379997730e-04
9.270873665809631348e-01,7.291268557310104370e-02
6.266661919653415680e-03,9.937333464622497559e-01
9.997534155845642090e-01,2.465335419401526451e-04
9.997538924217224121e-01,2.461380208842456341e-04
2.844091271981596947e-03,9.971559047698974609e-01
9.646332263946533203e-01,3.536678478121757507e-02
9.646332263946533203e-01,3.536678478121757507e-02
3.246317431330680847e-02,9.675368070602416992e-01
3.783500939607620239e-02,9.621650576591491699e-01
5.724972486495971680e-01,4.275027513504028320e-01
8.345495909452438354e-03,9.916545152664184570e-01
2.141061052680015564e-02,9.785893559455871582e-01
7.787760496139526367e-01,2.212239354848861694e-01
9.997510313987731934e-01,2.489475300535559654e-04
6.585674285888671875e-01,3.414325416088104248e-01
9.997534155845642090e-01,2.466377045493572950e-04
9.564961194992065430e-01,4.350380226969718933e-02
3.104906342923641205e-02,9.689508676528930664e-01
9.972507357597351074e-01,2.749233506619930267e-03
9.997540116310119629e-01,2.459498937241733074e-04
8.579496294260025024e-03,9.914205074310302734e-01
9.763523936271667480e-01,2.364764921367168427e-02
9.997535347938537598e-01,2.464461140334606171e-04
9.905475974082946777e-01,9.452430531382560730e-03
9.946717619895935059e-01,5.328188184648752213e-03
8.786531165242195129e-03,9.912135004997253418e-01
7.522785067558288574e-01,2.477214485406875610e-01
9.730207920074462891e-01,2.697919309139251709e-02
9.992563128471374512e-01,7.436649175360798836e-04
1.863004826009273529e-02,9.813699722290039062e-01
5.299261212348937988e-01,4.700738787651062012e-01
9.997536540031433105e-01,2.463808050379157066e-04
8.895100653171539307e-02,9.110490679740905762e-01
1.945664174854755402e-03,9.980543851852416992e-01
4.813170991837978363e-03,9.951868653297424316e-01
1.508697168901562691e-03,9.984912872314453125e-01
5.301281809806823730e-02,9.469871520996093750e-01
2.366868034005165100e-02,9.763312935829162598e-01
3.471144242212176323e-03,9.965289235115051270e-01
3.685897961258888245e-02,9.631410837173461914e-01
9.997515082359313965e-01,2.484637952875345945e-04
9.997536540031433105e-01,2.463573182467371225e-04
3.710800083354115486e-03,9.962892532348632812e-01
9.980669617652893066e-01,1.933065825141966343e-03
3.765077888965606689e-01,6.234922409057617188e-01
2.049318999052047729e-01,7.950681447982788086e-01
5.352790653705596924e-02,9.464721083641052246e-01
9.997537732124328613e-01,2.462502452544867992e-04
9.453501701354980469e-01,5.464990437030792236e-02
9.358880519866943359e-01,6.411191821098327637e-02
1.984331570565700531e-02,9.801566600799560547e-01
6.590313315391540527e-01,3.409686386585235596e-01
3.389712050557136536e-02,9.661029577255249023e-01
9.997536540031433105e-01,2.462887205183506012e-04
8.139901794493198395e-03,9.918600916862487793e-01
6.575602572411298752e-03,9.934244155883789062e-01
9.997407793998718262e-01,2.591829688753932714e-04
9.997535347938537598e-01,2.464240242261439562e-04
5.446822047233581543e-01,4.553177654743194580e-01
7.731525897979736328e-01,2.268473803997039795e-01
2.331536635756492615e-02,9.766846895217895508e-01
9.997538924217224121e-01,2.461182884871959686e-04
7.797902822494506836e-02,9.220210313796997070e-01
8.499995470046997070e-01,1.500004082918167114e-01
4.455068148672580719e-03,9.955449104309082031e-01
9.997531771659851074e-01,2.467983285896480083e-04
8.467885665595531464e-03,9.915321469306945801e-01
7.703762054443359375e-01,2.296238243579864502e-01
4.829508364200592041e-01,5.170491933822631836e-01
2.086326852440834045e-02,9.791367053985595703e-01
8.451458811759948730e-01,1.548540741205215454e-01
9.744796156883239746e-01,2.552035078406333923e-02
9.480705857276916504e-01,5.192945897579193115e-02
9.986140727996826172e-01,1.385919982567429543e-03
1.727054128423333168e-03,9.982728958129882812e-01
7.993540167808532715e-01,2.006460428237915039e-01
9.710562229156494141e-01,2.894376590847969055e-02
9.898985028266906738e-01,1.010148134082555771e-02
7.659295797348022461e-01,2.340704202651977539e-01
1.201154850423336029e-02,9.879884719848632812e-01
7.226545130833983421e-04,9.992774128913879395e-01
9.477843642234802246e-01,5.221570655703544617e-02
2.903042919933795929e-02,9.709695577621459961e-01
6.914997696876525879e-01,3.085002303123474121e-01
4.905976057052612305e-01,5.094023942947387695e-01
9.662005305290222168e-01,3.379946947097778320e-02
4.653771466109901667e-04,9.995346069335937500e-01
2.740258574485778809e-01,7.259741425514221191e-01
1.521645188331604004e-01,8.478354811668395996e-01
2.280428074300289154e-03,9.977195858955383301e-01
2.280428074300289154e-03,9.977195858955383301e-01
8.955275416374206543e-01,1.044724285602569580e-01
5.545707885175943375e-03,9.944543242454528809e-01
9.188753366470336914e-01,8.112469315528869629e-02
8.910899050533771515e-03,9.910891056060791016e-01
9.997534155845642090e-01,2.465328143443912268e-04
9.997534155845642090e-01,2.465328143443912268e-04
9.997534155845642090e-01,2.465328143443912268e-04
9.997534155845642090e-01,2.465328143443912268e-04
7.403682917356491089e-03,9.925962686538696289e-01
3.022533059120178223e-01,6.977466940879821777e-01
6.633154116570949554e-04,9.993366599082946777e-01
6.633154116570949554e-04,9.993366599082946777e-01
5.622957944869995117e-01,4.377041757106781006e-01
4.856935739517211914e-01,5.143064260482788086e-01
5.286815017461776733e-02,9.471318721771240234e-01
9.997540116310119629e-01,2.460338873788714409e-04
9.997465014457702637e-01,2.534587401896715164e-04
9.997465014457702637e-01,2.534587401896715164e-04
9.971097111701965332e-01,2.890264848247170448e-03
6.172171561047434807e-04,9.993827342987060547e-01
2.226835815235972404e-03,9.977731108665466309e-01
9.247658848762512207e-01,7.523404061794281006e-02
9.997528195381164551e-01,2.471350599080324173e-04
9.997528195381164551e-01,2.471350599080324173e-04
4.489195942878723145e-01,5.510804057121276855e-01
4.205152392387390137e-02,9.579484462738037109e-01
1.579009741544723511e-01,8.420990109443664551e-01
5.854038596153259277e-01,4.145961403846740723e-01
7.687914967536926270e-01,2.312084585428237915e-01
1.375986933708190918e-01,8.624012470245361328e-01
2.074671387672424316e-01,7.925328016281127930e-01
9.997536540031433105e-01,2.464021963533014059e-04
9.997536540031433105e-01,2.464021963533014059e-04
2.344072330743074417e-03,9.976558685302734375e-01
2.935124794021248817e-03,9.970648884773254395e-01
3.119775792583823204e-03,9.968802928924560547e-01
9.997541308403015137e-01,2.459109527990221977e-04
1.964910188689827919e-03,9.980351328849792480e-01
1.768168620765209198e-02,9.823182821273803711e-01
9.077411890029907227e-01,9.225875139236450195e-02
9.405348896980285645e-01,5.946512147784233093e-02
3.763706982135772705e-01,6.236293315887451172e-01
2.128545194864273071e-03,9.978713989257812500e-01
9.997022747993469238e-01,2.976855903398245573e-04
4.390057642012834549e-03,9.956099390983581543e-01
1.598053872585296631e-01,8.401945829391479492e-01
9.947959780693054199e-01,5.204080138355493546e-03
3.417574986815452576e-02,9.658243060111999512e-01
1.607668586075305939e-03,9.983922839164733887e-01
7.185275554656982422e-01,2.814725041389465332e-01
4.553806409239768982e-02,9.544618725776672363e-01
6.273726820945739746e-01,3.726272583007812500e-01
7.005134820938110352e-01,2.994865477085113525e-01
1.836835779249668121e-02,9.816316366195678711e-01
1.022003516554832458e-01,8.977996110916137695e-01
1.021431535482406616e-01,8.978568315505981445e-01
9.967979788780212402e-01,3.202070714905858040e-03
3.868437558412551880e-02,9.613155722618103027e-01
4.549141228199005127e-02,9.545086026191711426e-01
1.472468823194503784e-01,8.527531623840332031e-01
9.997536540031433105e-01,2.463176206219941378e-04
9.913136363029479980e-01,8.686397224664688110e-03
5.315519869327545166e-03,9.946845173835754395e-01
1.801534555852413177e-03,9.981984496116638184e-01
1.763079687952995300e-02,9.823692440986633301e-01
4.493190790526568890e-04,9.995506405830383301e-01
1.342476010322570801e-01,8.657523393630981445e-01
9.958992600440979004e-01,4.100723657757043839e-03
9.997369647026062012e-01,2.630752278491854668e-04
7.670580148696899414e-01,2.329419702291488647e-01
5.845066905021667480e-01,4.154933094978332520e-01
9.859987497329711914e-01,1.400125585496425629e-02
1.575075089931488037e-02,9.842492938041687012e-01
1.446292735636234283e-03,9.985536932945251465e-01
5.655733868479728699e-03,9.943442344665527344e-01
9.560748934745788574e-01,4.392508789896965027e-02
9.560748934745788574e-01,4.392508789896965027e-02
9.560748934745788574e-01,4.392508789896965027e-02
1.310900133103132248e-02,9.868909716606140137e-01
9.703303575515747070e-01,2.966960333287715912e-02
9.989330172538757324e-01,1.066926051862537861e-03
2.438032068312168121e-03,9.975619316101074219e-01
9.997536540031433105e-01,2.463953569531440735e-04
2.599561586976051331e-02,9.740043878555297852e-01
6.717540621757507324e-01,3.282459378242492676e-01
2.018039822578430176e-01,7.981960773468017578e-01
2.677311599254608154e-01,7.322688102722167969e-01
9.954073429107666016e-01,4.592636134475469589e-03
9.046012908220291138e-02,9.095398783683776855e-01
5.263391067273914814e-04,9.994736313819885254e-01
9.395501613616943359e-01,6.044985353946685791e-02
2.335234545171260834e-02,9.766476154327392578e-01
2.514303196221590042e-03,9.974856376647949219e-01
6.589360833168029785e-01,3.410639464855194092e-01
9.997540116310119629e-01,2.460150863043963909e-04
1.886671292595565319e-03,9.981133937835693359e-01
5.778517723083496094e-01,4.221482276916503906e-01
2.867765724658966064e-02,9.713223576545715332e-01
4.780911654233932495e-02,9.521908164024353027e-01
2.120728790760040283e-02,9.787927269935607910e-01
9.996402263641357422e-01,3.597237518988549709e-04
1.150288246572017670e-02,9.884971380233764648e-01
1.109361834824085236e-02,9.889063835144042969e-01
9.929504394531250000e-01,7.049531675875186920e-03
9.011062383651733398e-01,9.889374673366546631e-02
4.105728492140769958e-02,9.589426517486572266e-01
1.249529514461755753e-02,9.875047802925109863e-01
9.991936087608337402e-01,8.063628920353949070e-04
9.970380067825317383e-01,2.961996244266629219e-03
9.632723331451416016e-01,3.672761097550392151e-02
9.997537732124328613e-01,2.462518459651619196e-04
9.992326498031616211e-01,7.673911168240010738e-04
9.992326498031616211e-01,7.673911168240010738e-04
9.997537732124328613e-01,2.462361298967152834e-04
5.165203940123319626e-03,9.948347806930541992e-01
9.845022559165954590e-01,1.549773011356592178e-02
8.328624535351991653e-04,9.991672039031982422e-01
9.290789812803268433e-02,9.070920944213867188e-01
1.478006541728973389e-01,8.521993160247802734e-01
9.992658495903015137e-01,7.342019234783947468e-04
6.924032419919967651e-02,9.307597279548645020e-01
9.996367692947387695e-01,3.632633888628333807e-04
9.889087080955505371e-01,1.109125372022390366e-02
2.252170816063880920e-03,9.977478384971618652e-01
2.353445626795291901e-03,9.976465106010437012e-01
1.265846309252083302e-03,9.987341761589050293e-01
9.820548892021179199e-01,1.794504560530185699e-02
2.460890859365463257e-01,7.539108991622924805e-01
9.985141158103942871e-01,1.485869521275162697e-03
3.050002269446849823e-02,9.694999456405639648e-01
5.624963343143463135e-02,9.437503218650817871e-01
9.929268956184387207e-01,7.073109038174152374e-03
7.114915251731872559e-01,2.885084748268127441e-01
5.671253893524408340e-04,9.994328618049621582e-01
1.361745297908782959e-01,8.638254404067993164e-01
7.836262583732604980e-01,2.163737714290618896e-01
1.089557036757469177e-01,8.910442590713500977e-01
9.867359995841979980e-01,1.326403673738241196e-02
8.767544627189636230e-01,1.232454702258110046e-01
1.146024242043495178e-01,8.853975534439086914e-01
8.624171023257076740e-04,9.991375207901000977e-01
9.930873513221740723e-01,6.912654731422662735e-03
2.488906532526016235e-01,7.511093616485595703e-01
8.541914820671081543e-01,1.458085477352142334e-01
1.135441567748785019e-02,9.886455535888671875e-01
9.266025424003601074e-01,7.339745014905929565e-02
1.508764773607254028e-01,8.491234779357910156e-01
7.476546764373779297e-01,2.523453533649444580e-01
9.517988562583923340e-02,9.048200845718383789e-01
1.907369866967201233e-02,9.809262752532958984e-01
1.562965847551822662e-02,9.843703508377075195e-01
1.173626910895109177e-02,9.882637262344360352e-01
9.897282719612121582e-01,1.027171872556209564e-02
5.249194502830505371e-01,4.750805199146270752e-01
3.874523639678955078e-01,6.125476360321044922e-01
9.894854426383972168e-01,1.051456108689308167e-02
1.761018531396985054e-03,9.982389211654663086e-01
1.708204299211502075e-02,9.829179644584655762e-01
8.508983254432678223e-02,9.149101376533508301e-01
6.183063983917236328e-02,9.381694197654724121e-01
9.997532963752746582e-01,2.467200101818889380e-04
2.092974446713924408e-02,9.790701866149902344e-01
9.991987347602844238e-01,8.012871840037405491e-04
2.907839370891451836e-03,9.970921277999877930e-01
9.996398687362670898e-01,3.601207572501152754e-04
9.293988347053527832e-01,7.060120254755020142e-02
6.814106600359082222e-04,9.993185997009277344e-01
9.892648458480834961e-01,1.073508150875568390e-02
9.768434762954711914e-01,2.315654978156089783e-02
9.997496008872985840e-01,2.503506839275360107e-04
9.989677667617797852e-01,1.032290514558553696e-03
3.484833240509033203e-02,9.651516675949096680e-01
5.186336487531661987e-02,9.481366872787475586e-01
4.498644731938838959e-03,9.955013394355773926e-01
9.489042568020522594e-04,9.990510344505310059e-01
6.494902074337005615e-02,9.350509643554687500e-01
2.459909068420529366e-03,9.975401163101196289e-01
2.459909068420529366e-03,9.975401163101196289e-01
2.439609728753566742e-02,9.756038784980773926e-01
9.146168828010559082e-01,8.538314700126647949e-02
9.945520758628845215e-01,5.447949282824993134e-03
1.209398079663515091e-02,9.879059791564941406e-01
1.034842208027839661e-01,8.965157270431518555e-01
1.992361620068550110e-03,9.980075955390930176e-01
6.164009571075439453e-01,3.835990428924560547e-01
2.760984003543853760e-03,9.972389936447143555e-01
1.212404668331146240e-02,9.878759384155273438e-01
2.259481698274612427e-02,9.774051308631896973e-01
9.809778928756713867e-01,1.902205683290958405e-02
7.332514040172100067e-03,9.926674962043762207e-01
4.747334718704223633e-01,5.252665281295776367e-01
4.452698230743408203e-01,5.547301173210144043e-01
9.369577169418334961e-01,6.304230540990829468e-02
5.315086455084383488e-04,9.994685053825378418e-01
9.350966215133666992e-01,6.490339338779449463e-02
9.852725863456726074e-01,1.472743134945631027e-02
7.347242236137390137e-01,2.652758061885833740e-01
5.161125659942626953e-01,4.838874042034149170e-01
1.736284494400024414e-01,8.263714909553527832e-01
1.905295811593532562e-02,9.809470772743225098e-01
9.832454919815063477e-01,1.675453595817089081e-02
7.159417867660522461e-02,9.284058213233947754e-01
1.201566755771636963e-01,8.798432946205139160e-01
1.812597503885626793e-03,9.981873631477355957e-01
4.228926599025726318e-01,5.771073698997497559e-01
8.747795820236206055e-01,1.252203881740570068e-01
1.626757234334945679e-01,8.373243212699890137e-01
9.993157386779785156e-01,6.842221482656896114e-04
8.060628920793533325e-02,9.193937182426452637e-01
4.379979148507118225e-02,9.562002420425415039e-01
4.408760368824005127e-02,9.559123516082763672e-01
2.870361087843775749e-03,9.971296191215515137e-01
2.870361087843775749e-03,9.971296191215515137e-01
2.030199626460671425e-03,9.979698061943054199e-01
9.524032473564147949e-01,4.759668931365013123e-02
1.511425152420997620e-02,9.848857522010803223e-01
3.292741477489471436e-01,6.707258820533752441e-01
1.858493238687515259e-01,8.141506910324096680e-01
9.663586616516113281e-01,3.364128991961479187e-02
9.564437787048518658e-04,9.990435242652893066e-01
5.236469209194183350e-03,9.947634935379028320e-01
9.991052746772766113e-01,8.947268943302333355e-04
4.691889509558677673e-02,9.530810713768005371e-01
9.691563248634338379e-01,3.084365092217922211e-02
6.083479151129722595e-02,9.391652345657348633e-01
7.138126529753208160e-04,9.992862343788146973e-01
3.159996569156646729e-01,6.840003728866577148e-01
9.997535347938537598e-01,2.464249846525490284e-04
9.997472167015075684e-01,2.527567266952246428e-04
9.996933937072753906e-01,3.065725904889404774e-04
6.259194575250148773e-03,9.937407374382019043e-01
1.647964864969253540e-02,9.835203289985656738e-01
9.997355341911315918e-01,2.644271298777312040e-04
7.029531598091125488e-01,2.970468401908874512e-01
9.926764965057373047e-01,7.323486264795064926e-03
9.972967505455017090e-01,2.703218255192041397e-03
9.997493624687194824e-01,2.505813608877360821e-04
1.081381738185882568e-01,8.918618559837341309e-01
9.997492432594299316e-01,2.506996388547122478e-04
9.701178669929504395e-01,2.988213114440441132e-02
9.696745276451110840e-01,3.032542765140533447e-02
2.031139284372329712e-02,9.796885848045349121e-01
6.241858601570129395e-01,3.758141398429870605e-01
9.997537732124328613e-01,2.461718104314059019e-04
1.636283695697784424e-01,8.363716006278991699e-01
6.517619639635086060e-02,9.348238110542297363e-01
9.994026422500610352e-01,5.973869119770824909e-04
9.985699653625488281e-01,1.429978059604763985e-03
1.076957676559686661e-02,9.892304539680480957e-01
9.996520280838012695e-01,3.479959268588572741e-04
6.755688190460205078e-01,3.244312107563018799e-01
1.083443756215274334e-03,9.989166259765625000e-01
9.335967153310775757e-02,9.066403508186340332e-01
5.223214253783226013e-02,9.477678537368774414e-01
2.646899316459894180e-03,9.973530769348144531e-01
9.202929586172103882e-02,9.079707264900207520e-01
6.773613858968019485e-04,9.993226528167724609e-01
8.988112211227416992e-01,1.011887118220329285e-01
9.931967258453369141e-01,6.803263910114765167e-03
5.746662500314414501e-04,9.994254112243652344e-01
4.671600759029388428e-01,5.328399538993835449e-01
4.566561803221702576e-02,9.543343782424926758e-01
9.326407909393310547e-01,6.735923141241073608e-02
1.149392575025558472e-01,8.850607872009277344e-01
9.997538924217224121e-01,2.461624389979988337e-04
9.997473359107971191e-01,2.527177566662430763e-04
7.891763001680374146e-02,9.210823178291320801e-01
9.850499033927917480e-01,1.495013292878866196e-02
9.758467972278594971e-02,9.024152755737304688e-01
9.920150041580200195e-01,7.984972558915615082e-03
9.903409332036972046e-02,9.009659290313720703e-01
8.336506038904190063e-02,9.166349768638610840e-01
9.997532963752746582e-01,2.467546146363019943e-04
9.997535347938537598e-01,2.464486751705408096e-04
9.996577501296997070e-01,3.422546433284878731e-04
2.659409772604703903e-03,9.973406195640563965e-01
6.071386933326721191e-01,3.928613662719726562e-01
3.270580619573593140e-02,9.672941565513610840e-01
5.309708649292588234e-04,9.994691014289855957e-01
9.997534155845642090e-01,2.465410507284104824e-04
9.889234900474548340e-01,1.107651460915803909e-02
9.997535347938537598e-01,2.465046418365091085e-04
7.683872580528259277e-01,2.316128015518188477e-01
5.015129223465919495e-02,9.498487114906311035e-01
