negative,positive
9.934552311897277832e-01,6.544759497046470642e-03
5.727873067371547222e-04,9.994271993637084961e-01
1.820791885256767273e-02,9.817920327186584473e-01
9.464491605758666992e-01,5.355082824826240540e-02
5.234475135803222656e-01,4.765524864196777344e-01
9.985619187355041504e-01,1.438066828995943069e-03
9.437281489372253418e-01,5.627182498574256897e-02
9.997596144676208496e-01,2.404032275080680847e-04
9.992457628250122070e-01,7.542446255683898926e-04
3.452190160751342773e-01,6.547810435295104980e-01
1.248224871233105659e-03,9.987517595291137695e-01
9.996862411499023438e-01,3.137617895845323801e-04
1.850252300500869751e-01,8.149747848510742188e-01
9.312828779220581055e-01,6.871709972620010376e-02
9.064883589744567871e-01,9.351166337728500366e-02
9.961813688278198242e-01,3.818616503849625587e-03
9.991787075996398926e-01,8.213004912249743938e-04
9.997600913047790527e-01,2.399631048319861293e-04
9.997600913047790527e-01,2.399631048319861293e-04
9.994599223136901855e-01,5.400247173383831978e-04
2.324977889657020569e-03,9.976750016212463379e-01
6.808054447174072266e-01,3.191946148872375488e-01
6.808054447174072266e-01,3.191946148872375488e-01
9.997622370719909668e-01,2.377816854277625680e-04
9.461035369895398617e-04,9.990538954734802246e-01
9.961710572242736816e-01,3.829004475846886635e-03
9.915015697479248047e-01,8.498464711010456085e-03
9.985026121139526367e-01,1.497370307333767414e-03
4.474174696952104568e-03,9.955257773399353027e-01
9.997628331184387207e-01,2.372273738728836179e-04
9.884757995605468750e-01,1.152422279119491577e-02
9.986665248870849609e-01,1.333536463789641857e-03
1.596068590879440308e-01,8.403931856155395508e-01
9.921855330467224121e-01,7.814439944922924042e-03
9.997581839561462402e-01,2.418322255834937096e-04
4.897495210170745850e-01,5.102504491806030273e-01
9.707248210906982422e-01,2.927519008517265320e-02
1.097823027521371841e-03,9.989022016525268555e-01
9.988447427749633789e-01,1.155182020738720894e-03
2.909332979470491409e-03,9.970906972885131836e-01
9.964794516563415527e-01,3.520522965118288994e-03
9.995886683464050293e-01,4.113740869797766209e-04
9.973781108856201172e-01,2.621922409161925316e-03
9.997612833976745605e-01,2.386661362834274769e-04
6.055071949958801270e-01,3.944927752017974854e-01
9.997568726539611816e-01,2.430837630527094007e-04
9.997568726539611816e-01,2.430837630527094007e-04
5.776645848527550697e-04,9.994223117828369141e-01
5.776645848527550697e-04,9.994223117828369141e-01
5.776645848527550697e-04,9.994223117828369141e-01
5.776645848527550697e-04,9.994223117828369141e-01
5.776645848527550697e-04,9.994223117828369141e-01
6.184049695730209351e-02,9.381595253944396973e-01
5.663814544677734375e-01,4.336185753345489502e-01
2.257085032761096954e-02,9.774291515350341797e-01
9.916406869888305664e-01,8.359275758266448975e-03
7.030891776084899902e-01,2.969108819961547852e-01
8.196274284273386002e-04,9.991803765296936035e-01
5.319840312004089355e-01,4.680159389972686768e-01
5.027027800679206848e-03,9.949729442596435547e-01
9.839153885841369629e-01,1.608456484973430634e-02
7.818952798843383789e-01,2.181047052145004272e-01
4.549361765384674072e-01,5.450637936592102051e-01
9.991108775138854980e-01,8.890483877621591091e-04
9.425822496414184570e-01,5.741775035858154297e-02
7.127108401618897915e-04,9.992873072624206543e-01
5.106439348310232162e-03,9.948935508728027344e-01
9.697891473770141602e-01,3.021088615059852600e-02
9.417845606803894043e-01,5.821546167135238647e-02
7.653750479221343994e-02,9.234625101089477539e-01
8.123290725052356720e-03,9.918767213821411133e-01
1.793558001518249512e-01,8.206441998481750488e-01
9.950957298278808594e-01,4.904265515506267548e-03
9.993305206298828125e-01,6.694773328490555286e-04
3.776961192488670349e-02,9.622303843498229980e-01
3.043318390846252441e-01,6.956682205200195312e-01
3.043318390846252441e-01,6.956682205200195312e-01
6.707820575684309006e-03,9.932922124862670898e-01
2.064025960862636566e-02,9.793597459793090820e-01
9.069383144378662109e-02,9.093062281608581543e-01
1.052515464834868908e-03,9.989475607872009277e-01
9.997622370719909668e-01,2.377129858359694481e-04
9.997619986534118652e-01,2.379449433647096157e-04
8.827654123306274414e-01,1.172345951199531555e-01
3.546324372291564941e-02,9.645367860794067383e-01
6.160816992633044720e-04,9.993839263916015625e-01
9.997567534446716309e-01,2.432738838251680136e-04
8.617254495620727539e-01,1.382745206356048584e-01
9.935310482978820801e-01,6.468963343650102615e-03
9.610130786895751953e-01,3.898689523339271545e-02
1.381469075568020344e-03,9.986184835433959961e-01
9.997565150260925293e-01,2.435157075524330139e-04
1.241087913513183594e-03,9.987589120864868164e-01
9.830495119094848633e-01,1.695055142045021057e-02
6.045048236846923828e-01,3.954951465129852295e-01
4.666266739368438721e-01,5.333732962608337402e-01
9.888801574707031250e-01,1.111980341374874115e-02
7.504218071699142456e-02,9.249578118324279785e-01
9.958581328392028809e-01,4.141922108829021454e-03
5.061892792582511902e-03,9.949381351470947266e-01
9.997614026069641113e-01,2.385430707363411784e-04
2.328033791854977608e-03,9.976719021797180176e-01
9.980152845382690430e-01,1.984674716368317604e-03
4.651277139782905579e-02,9.534872174263000488e-01
9.997548460960388184e-01,2.451926993671804667e-04
8.233503438532352448e-03,9.917665123939514160e-01
1.824195533990859985e-01,8.175804615020751953e-01
2.495311647653579712e-01,7.504687905311584473e-01
6.276261410675942898e-04,9.993724226951599121e-01
9.351320862770080566e-01,6.486795842647552490e-02
9.975550770759582520e-01,2.444942481815814972e-03
9.997637867927551270e-01,2.362051745876669884e-04
9.995428323745727539e-01,4.572167526930570602e-04
6.783527787774801254e-04,9.993216991424560547e-01
2.429994642734527588e-01,7.570005655288696289e-01
9.664161205291748047e-01,3.358389809727668762e-02
2.102290280163288116e-03,9.978977441787719727e-01
9.997568726539611816e-01,2.430796157568693161e-04
7.992213964462280273e-01,2.007786035537719727e-01
1.953988522291183472e-02,9.804601073265075684e-01
9.996665716171264648e-01,3.334064967930316925e-04
9.997579455375671387e-01,2.420751552563160658e-04
2.940605627372860909e-03,9.970594048500061035e-01
9.763028621673583984e-01,2.369717136025428772e-02
9.763028621673583984e-01,2.369717136025428772e-02
3.188842236995697021e-01,6.811157464981079102e-01
4.110598936676979065e-03,9.958893656730651855e-01
6.983768939971923828e-01,3.016230762004852295e-01
1.748727448284626007e-02,9.825127124786376953e-01
1.291750464588403702e-02,9.870824813842773438e-01
7.691906094551086426e-01,2.308094501495361328e-01
9.997108578681945801e-01,2.891647454816848040e-04
8.611570000648498535e-01,1.388429403305053711e-01
9.997618794441223145e-01,2.381081576459109783e-04
9.851932525634765625e-01,1.480677537620067596e-02
1.568011939525604248e-01,8.431987762451171875e-01
9.993403553962707520e-01,6.596520543098449707e-04
9.997552037239074707e-01,2.448488376103341579e-04
1.271976716816425323e-02,9.872801899909973145e-01
9.406909942626953125e-01,5.930897593498229980e-02
9.997593760490417480e-01,2.405958366580307484e-04
9.903321862220764160e-01,9.667736478149890900e-03
9.956378340721130371e-01,4.362154752016067505e-03
4.510508384555578232e-03,9.954895377159118652e-01
4.556720554828643799e-01,5.443279743194580078e-01
9.869655370712280273e-01,1.303444989025592804e-02
9.995643496513366699e-01,4.356372228357940912e-04
4.768641199916601181e-03,9.952313303947448730e-01
1.644235402345657349e-01,8.355764746665954590e-01
9.997587800025939941e-01,2.412279573036357760e-04
1.039620786905288696e-01,8.960378766059875488e-01
6.888430798426270485e-04,9.993112087249755859e-01
1.100253872573375702e-02,9.889974594116210938e-01
9.436525870114564896e-04,9.990563988685607910e-01
1.524012652225792408e-03,9.984759688377380371e-01
2.725455723702907562e-02,9.727454185485839844e-01
2.131741261109709740e-03,9.978681802749633789e-01
4.317570105195045471e-02,9.568243026733398438e-01
9.997592568397521973e-01,2.407435968052595854e-04
9.997592568397521973e-01,2.406908024568110704e-04
7.376732304692268372e-03,9.926233291625976562e-01
9.986599683761596680e-01,1.340076676569879055e-03
3.145185410976409912e-01,6.854814291000366211e-01
5.026602745056152344e-01,4.973397254943847656e-01
4.852291662245988846e-03,9.951477646827697754e-01
9.997583031654357910e-01,2.417243522359058261e-04
7.856300473213195801e-01,2.143699824810028076e-01
9.276103973388671875e-01,7.238963246345520020e-02
1.746317148208618164e-01,8.253682851791381836e-01
4.240981340408325195e-01,5.759018659591674805e-01
2.306700125336647034e-02,9.769330024719238281e-01
9.997594952583312988e-01,2.405545528745278716e-04
2.930997172370553017e-03,9.970690608024597168e-01
2.051154384389519691e-03,9.979488253593444824e-01
9.997619986534118652e-01,2.380448422627523541e-04
9.997527003288269043e-01,2.472434716764837503e-04
1.870661675930023193e-01,8.129338026046752930e-01
9.149277210235595703e-01,8.507229387760162354e-02
1.774854026734828949e-02,9.822514653205871582e-01
9.997550845146179199e-01,2.448604791425168514e-04
2.466300316154956818e-02,9.753369688987731934e-01
7.123631238937377930e-01,2.876368463039398193e-01
5.427010357379913330e-03,9.945730566978454590e-01
9.997577071189880371e-01,2.422774123260751367e-04
4.114334937185049057e-03,9.958856701850891113e-01
1.738806515932083130e-01,8.261193037033081055e-01
6.099203824996948242e-01,3.900796771049499512e-01
5.854838062077760696e-03,9.941451549530029297e-01
9.132035374641418457e-01,8.679652214050292969e-02
9.876844882965087891e-01,1.231550984084606171e-02
9.593309164047241211e-01,4.066913574934005737e-02
9.979900121688842773e-01,2.010042779147624969e-03
1.195635367184877396e-02,9.880436062812805176e-01
7.879875302314758301e-01,2.120124846696853638e-01
9.694740772247314453e-01,3.052591159939765930e-02
9.941500425338745117e-01,5.849993787705898285e-03
6.823967695236206055e-01,3.176032006740570068e-01
7.742623332887887955e-03,9.922573566436767578e-01
1.332114683464169502e-03,9.986679553985595703e-01
9.740172624588012695e-01,2.598273754119873047e-02
6.818855181336402893e-04,9.993181228637695312e-01
7.559738159179687500e-01,2.440262287855148315e-01
9.085082411766052246e-01,9.149179607629776001e-02
9.748587608337402344e-01,2.514122799038887024e-02
7.198381354101002216e-04,9.992801547050476074e-01
3.228783905506134033e-01,6.771215796470642090e-01
1.980617046356201172e-01,8.019382953643798828e-01
1.269832439720630646e-02,9.873017072677612305e-01
1.269832439720630646e-02,9.873017072677612305e-01
9.646283984184265137e-01,3.537159040570259094e-02
1.056302152574062347e-02,9.894369840621948242e-01
9.388099908828735352e-01,6.119002401828765869e-02
2.718393225222826004e-03,9.972815513610839844e-01
9.997583031654357910e-01,2.416591159999370575e-04
9.997583031654357910e-01,2.416591159999370575e-04
9.997583031654357910e-01,2.416591159999370575e-04
9.997583031654357910e-01,2.416591159999370575e-04
1.079348730854690075e-03,9.989206790924072266e-01
2.392176352441310883e-02,9.760782718658447266e-01
1.994023332372307777e-03,9.980059266090393066e-01
1.994023332372307777e-03,9.980059266090393066e-01
7.027729153633117676e-01,2.972270548343658447e-01
5.350524783134460449e-01,4.649475216865539551e-01
4.506766796112060547e-02,9.549323320388793945e-01
9.997561573982238770e-01,2.438907395116984844e-04
9.997586607933044434e-01,2.413768379483371973e-04
9.997586607933044434e-01,2.413768379483371973e-04
9.976586103439331055e-01,2.341336105018854141e-03
5.914822686463594437e-04,9.994084835052490234e-01
1.057003973983228207e-03,9.989430308341979980e-01
8.565986156463623047e-01,1.434013843536376953e-01
9.997646212577819824e-01,2.353583113290369511e-04
9.997646212577819824e-01,2.353583113290369511e-04
5.271187424659729004e-01,4.728811979293823242e-01
5.861045420169830322e-02,9.413895010948181152e-01
6.734760105609893799e-02,9.326524138450622559e-01
5.954244732856750488e-01,4.045755565166473389e-01
8.922317028045654297e-01,1.077683493494987488e-01
1.472891420125961304e-01,8.527108430862426758e-01
6.339026242494583130e-02,9.366096854209899902e-01
9.997618794441223145e-01,2.381680969847366214e-04
9.997618794441223145e-01,2.381680969847366214e-04
1.364928437396883965e-03,9.986349940299987793e-01
6.208840059116482735e-04,9.993790388107299805e-01
1.591618289239704609e-03,9.984083771705627441e-01
9.997454285621643066e-01,2.545961178839206696e-04
1.527743297629058361e-03,9.984722733497619629e-01
1.522864564321935177e-03,9.984771609306335449e-01
7.211003303527832031e-01,2.788996100425720215e-01
9.583823680877685547e-01,4.161756858229637146e-02
5.179833769798278809e-01,4.820166528224945068e-01
9.070928790606558323e-04,9.990929365158081055e-01
9.994544386863708496e-01,5.455751088447868824e-04
7.662016432732343674e-03,9.923380017280578613e-01
4.246546328067779541e-02,9.575345516204833984e-01
9.986830353736877441e-01,1.316971611231565475e-03
4.256622120738029480e-02,9.574338197708129883e-01
4.196405876427888870e-03,9.958036541938781738e-01
5.022607445716857910e-01,4.977392554283142090e-01
8.986176922917366028e-03,9.910138249397277832e-01
7.765026092529296875e-01,2.234974056482315063e-01
2.845194041728973389e-01,7.154806256294250488e-01
2.372079994529485703e-03,9.976279139518737793e-01
4.641532897949218750e-01,5.358467698097229004e-01
9.867409616708755493e-02,9.013259410858154297e-01
9.961768388748168945e-01,3.823201637715101242e-03
6.667007692158222198e-03,9.933330416679382324e-01
1.464601308107376099e-01,8.535398840904235840e-01
7.139706611633300781e-02,9.286029338836669922e-01
9.997641444206237793e-01,2.358300407649949193e-04
9.874589443206787109e-01,1.254107058048248291e-02
6.433283560909330845e-04,9.993566870689392090e-01
1.660748501308262348e-03,9.983391761779785156e-01
4.616785049438476562e-02,9.538320899009704590e-01
6.546641816385090351e-04,9.993453621864318848e-01
8.689059317111968994e-02,9.131093621253967285e-01
9.972358345985412598e-01,2.764247357845306396e-03
9.979999661445617676e-01,1.999993575736880302e-03
8.868034482002258301e-01,1.131965294480323792e-01
2.426791936159133911e-01,7.573208212852478027e-01
9.922068715095520020e-01,7.793180644512176514e-03
8.953578071668744087e-04,9.991045594215393066e-01
8.630180382169783115e-04,9.991369843482971191e-01
7.145457202568650246e-04,9.992855191230773926e-01
9.919666647911071777e-01,8.033273741602897644e-03
9.919666647911071777e-01,8.033273741602897644e-03
9.919666647911071777e-01,8.033273741602897644e-03
1.404747739434242249e-02,9.859524965286254883e-01
9.771066308021545410e-01,2.289340272545814514e-02
9.978837370872497559e-01,2.116292482241988182e-03
7.402811315841972828e-04,9.992596507072448730e-01
9.997591376304626465e-01,2.408271539025008678e-04
4.855680279433727264e-03,9.951443076133728027e-01
7.043515443801879883e-01,2.956484556198120117e-01
3.166160881519317627e-01,6.833839416503906250e-01
6.529791951179504395e-01,3.470208644866943359e-01
9.983727335929870605e-01,1.627256278879940510e-03
1.172923371195793152e-01,8.827075958251953125e-01
1.114871934987604618e-03,9.988850951194763184e-01
9.677729010581970215e-01,3.222709894180297852e-02
1.876006275415420532e-02,9.812398552894592285e-01
1.619625836610794067e-03,9.983804225921630859e-01
2.172606140375137329e-01,7.827394008636474609e-01
9.997423291206359863e-01,2.576069673523306847e-04
5.817454773932695389e-03,9.941825270652770996e-01
1.042612344026565552e-01,8.957387804985046387e-01
2.469975687563419342e-02,9.753002524375915527e-01
1.069714501500129700e-01,8.930284976959228516e-01
6.134832743555307388e-03,9.938651919364929199e-01
9.995558857917785645e-01,4.441459896042943001e-04
6.210270803421735764e-03,9.937897324562072754e-01
6.192382890731096268e-03,9.938076138496398926e-01
9.964250922203063965e-01,3.574903821572661400e-03
9.585078954696655273e-01,4.149207100272178650e-02
3.972192294895648956e-03,9.960278272628784180e-01
1.159845944494009018e-02,9.884014725685119629e-01
9.962548017501831055e-01,3.745173336938023567e-03
9.910116195678710938e-01,8.988387882709503174e-03
9.883676171302795410e-01,1.163236238062381744e-02
9.997518658638000488e-01,2.481531992089003325e-04
9.983803033828735352e-01,1.619670423679053783e-03
9.983803033828735352e-01,1.619670423679053783e-03
9.997611641883850098e-01,2.388655702816322446e-04
1.575664430856704712e-02,9.842433929443359375e-01
9.981631636619567871e-01,1.836882671341300011e-03
6.749752210453152657e-04,9.993250370025634766e-01
2.933908104896545410e-01,7.066091299057006836e-01
2.201991379261016846e-01,7.798008918762207031e-01
9.990187883377075195e-01,9.811943164095282555e-04
3.516711667180061340e-02,9.648328423500061035e-01
9.995309114456176758e-01,4.690580826718360186e-04
9.723398089408874512e-01,2.766023576259613037e-02
1.050980295985937119e-03,9.989489912986755371e-01
1.044901553541421890e-03,9.989551305770874023e-01
1.063239295035600662e-03,9.989367127418518066e-01
9.818964004516601562e-01,1.810362003743648529e-02
7.734575271606445312e-01,2.265425026416778564e-01
9.969969987869262695e-01,3.003071993589401245e-03
1.044784672558307648e-02,9.895521998405456543e-01
1.166286021471023560e-01,8.833714127540588379e-01
9.955447912216186523e-01,4.455197602510452271e-03
8.142142295837402344e-01,1.857858300209045410e-01
7.861467893235385418e-04,9.992138147354125977e-01
2.073673605918884277e-01,7.926326394081115723e-01
8.437448740005493164e-01,1.562550812959671021e-01
2.100846171379089355e-01,7.899154424667358398e-01
9.963632225990295410e-01,3.636736422777175903e-03
9.061357378959655762e-01,9.386427700519561768e-02
1.903032511472702026e-01,8.096967339515686035e-01
1.876261434517800808e-03,9.981237053871154785e-01
9.989176988601684570e-01,1.082266564480960369e-03
5.036764740943908691e-01,4.963235557079315186e-01
9.268520474433898926e-01,7.314790040254592896e-02
8.128182962536811829e-03,9.918718338012695312e-01
5.050559043884277344e-01,4.949440956115722656e-01
8.198800683021545410e-02,9.180119633674621582e-01
6.097242236137390137e-01,3.902757167816162109e-01
1.193490922451019287e-01,8.806509375572204590e-01
4.347467795014381409e-02,9.565252661705017090e-01
2.902325242757797241e-02,9.709767699241638184e-01
3.949590772390365601e-02,9.605041146278381348e-01
9.953861832618713379e-01,4.613877739757299423e-03
1.203966513276100159e-01,8.796033263206481934e-01
2.620231509208679199e-01,7.379768490791320801e-01
8.274289369583129883e-01,1.725710481405258179e-01
1.295474357903003693e-03,9.987045526504516602e-01
1.526839658617973328e-02,9.847315549850463867e-01
5.045713484287261963e-02,9.495428204536437988e-01
1.724113477393984795e-03,9.982758760452270508e-01
9.997575879096984863e-01,2.424236881779506803e-04
4.501757398247718811e-02,9.549824595451354980e-01
9.982790946960449219e-01,1.720905886031687260e-03
1.736565493047237396e-03,9.982634186744689941e-01
9.992659687995910645e-01,7.339972653426229954e-04
9.769689440727233887e-01,2.303109318017959595e-02
5.831589805893599987e-04,9.994168281555175781e-01
9.869850277900695801e-01,1.301492005586624146e-02
8.503512740135192871e-01,1.496487855911254883e-01
9.997434020042419434e-01,2.566222683526575565e-04
9.992552399635314941e-01,7.447937387041747570e-04
1.327964011579751968e-02,9.867203235626220703e-01
7.228618860244750977e-02,9.277138113975524902e-01
5.259974393993616104e-03,9.947400689125061035e-01
1.411196775734424591e-03,9.985887408256530762e-01
2.198562258854508400e-03,9.978013634681701660e-01
6.162239704281091690e-03,9.938377737998962402e-01
6.162239704281091690e-03,9.938377737998962402e-01
3.622418269515037537e-02,9.637757539749145508e-01
9.455943107604980469e-01,5.440571904182434082e-02
9.982950091361999512e-01,1.705022761598229408e-03
2.601104788482189178e-03,9.973988533020019531e-01
1.699203252792358398e-01,8.300796151161193848e-01
9.880582801997661591e-04,9.990118741989135742e-01
3.661167919635772705e-01,6.338831782341003418e-01
7.977954111993312836e-03,9.920220375061035156e-01
3.048358019441366196e-03,9.969515800476074219e-01
2.654719352722167969e-02,9.734528064727783203e-01
9.684489369392395020e-01,3.155107796192169189e-02
1.311975065618753433e-02,9.868801832199096680e-01
2.228577584028244019e-01,7.771422863006591797e-01
1.065005436539649963e-01,8.934994339942932129e-01
9.743840694427490234e-01,2.561588212847709656e-02
6.118212477304041386e-04,9.993882179260253906e-01
7.995864748954772949e-01,2.004135251045227051e-01
9.786862134933471680e-01,2.131377346813678741e-02
8.206489682197570801e-01,1.793510764837265015e-01
7.666724324226379395e-01,2.333275377750396729e-01
5.055385231971740723e-01,4.944615066051483154e-01
2.372187329456210136e-03,9.976277947425842285e-01
9.986119270324707031e-01,1.387995551340281963e-03
4.231388866901397705e-02,9.576860666275024414e-01
2.472171634435653687e-01,7.527828216552734375e-01
1.693695085123181343e-03,9.983062744140625000e-01
7.147616147994995117e-01,2.852383553981781006e-01
9.438276290893554688e-01,5.617234855890274048e-02
4.556555300951004028e-02,9.544343948364257812e-01
9.984762072563171387e-01,1.523770391941070557e-03
1.948629133403301239e-02,9.805137515068054199e-01
7.269635051488876343e-02,9.273036718368530273e-01
2.998337522149085999e-02,9.700166583061218262e-01
2.799826906993985176e-03,9.972001314163208008e-01
2.799826906993985176e-03,9.972001314163208008e-01
3.253064816817641258e-03,9.967468976974487305e-01
9.470755457878112793e-01,5.292449146509170532e-02
3.178802086040377617e-03,9.968211650848388672e-01
6.986293941736221313e-02,9.301370978355407715e-01
2.495462149381637573e-01,7.504537701606750488e-01
9.742928743362426758e-01,2.570711262524127960e-02
1.160230604000389576e-03,9.988397955894470215e-01
2.946123480796813965e-02,9.705387353897094727e-01
9.982824325561523438e-01,1.717612729407846928e-03
1.768080443143844604e-01,8.231919407844543457e-01
9.611409902572631836e-01,3.885902091860771179e-02
6.425192952156066895e-02,9.357480406761169434e-01
6.917738355696201324e-04,9.993082284927368164e-01
3.318558335304260254e-01,6.681441664695739746e-01
9.997579455375671387e-01,2.421019162284210324e-04
9.997555613517761230e-01,2.444289566483348608e-04
9.993637204170227051e-01,6.362451822496950626e-04
1.960996305570006371e-03,9.980390667915344238e-01
5.943527910858392715e-03,9.940564632415771484e-01
9.997176527976989746e-01,2.823424001690000296e-04
9.243292808532714844e-01,7.567071914672851562e-02
9.944838881492614746e-01,5.516075529158115387e-03
9.941694736480712891e-01,5.830558016896247864e-03
9.997518658638000488e-01,2.481115225236862898e-04
1.087506189942359924e-01,8.912492990493774414e-01
9.997398257255554199e-01,2.601102751214057207e-04
9.524638056755065918e-01,4.753613471984863281e-02
9.452619552612304688e-01,5.473807826638221741e-02
2.889083512127399445e-02,9.711091518402099609e-01
4.675104320049285889e-01,5.324895977973937988e-01
9.997597336769104004e-01,2.402948593953624368e-04
5.698508396744728088e-02,9.430149197578430176e-01
1.735633015632629395e-01,8.264367580413818359e-01
9.995303153991699219e-01,4.697516560554504395e-04
9.975576400756835938e-01,2.442382974550127983e-03
1.929768733680248260e-02,9.807023406028747559e-01
9.975262284278869629e-01,2.473750151693820953e-03
1.862404346466064453e-01,8.137595653533935547e-01
9.096824796870350838e-04,9.990903139114379883e-01
1.236716955900192261e-01,8.763282895088195801e-01
1.384615781717002392e-03,9.986153841018676758e-01
6.303540430963039398e-03,9.936965107917785645e-01
1.322805881500244141e-01,8.677194118499755859e-01
6.805144948884844780e-04,9.993195533752441406e-01
4.008806049823760986e-01,5.991194248199462891e-01
9.989324212074279785e-01,1.067567267455160618e-03
1.961907837539911270e-03,9.980381131172180176e-01
3.314969539642333984e-01,6.685030460357666016e-01
6.791903078556060791e-02,9.320810437202453613e-01
8.935786485671997070e-01,1.064213514328002930e-01
2.115945518016815186e-01,7.884054780006408691e-01
9.997614026069641113e-01,2.386156411375850439e-04
9.997578263282775879e-01,2.422206307528540492e-04
2.614253573119640350e-02,9.738575220108032227e-01
9.928092956542968750e-01,7.190695498138666153e-03
5.221089124679565430e-01,4.778911173343658447e-01
9.916057586669921875e-01,8.394270204007625580e-03
1.227223873138427734e-01,8.772775530815124512e-01
3.507243096828460693e-02,9.649274945259094238e-01
9.997610449790954590e-01,2.389831206528469920e-04
9.997573494911193848e-01,2.427072176942601800e-04
9.994702935218811035e-01,5.297018215060234070e-04
8.478734525851905346e-04,9.991520643234252930e-01
4.656090140342712402e-01,5.343909859657287598e-01
1.653390238061547279e-03,9.983465671539306641e-01
8.000809466466307640e-04,9.991999268531799316e-01
9.997524619102478027e-01,2.475487126503139734e-04
9.979234933853149414e-01,2.076528267934918404e-03
9.997457861900329590e-01,2.542145666666328907e-04
7.721788287162780762e-01,2.278211265802383423e-01
3.227359801530838013e-02,9.677264690399169922e-01
