negative,positive
4.042068719863891602e-01,5.957931280136108398e-01
6.018970012664794922e-01,3.981029987335205078e-01
5.091466903686523438e-01,4.908532798290252686e-01
5.271117668598890305e-03,9.947288632392883301e-01
9.967024922370910645e-01,3.297494258731603622e-03
9.999706745147705078e-01,2.931106064352206886e-05
9.999438524246215820e-01,5.610068910755217075e-05
9.686755537986755371e-01,3.132448345422744751e-02
8.655050992965698242e-01,1.344949007034301758e-01
8.655050992965698242e-01,1.344949007034301758e-01
9.995148181915283203e-01,4.851983685512095690e-04
9.964324235916137695e-01,3.567567095160484314e-03
2.492674393579363823e-04,9.997506737709045410e-01
2.450525201857089996e-02,9.754947423934936523e-01
9.789409041404724121e-01,2.105912007391452789e-02
3.035447299480438232e-01,6.964552998542785645e-01
9.991839528083801270e-01,8.160605793818831444e-04
9.104346036911010742e-01,8.956543356180191040e-02
9.999707937240600586e-01,2.917355413956101984e-05
9.990583062171936035e-01,9.417152032256126404e-04
3.397308290004730225e-01,6.602692008018493652e-01
1.172519288957118988e-03,9.988275170326232910e-01
9.998873472213745117e-01,1.126155184465460479e-04
1.326709240674972534e-01,8.673290610313415527e-01
8.562096357345581055e-01,1.437903046607971191e-01
8.580448627471923828e-01,1.419551521539688110e-01
9.970877766609191895e-01,2.912236144766211510e-03
9.993453621864318848e-01,6.545885698869824409e-04
9.999709129333496094e-01,2.912082527473103255e-05
9.999709129333496094e-01,2.912082527473103255e-05
9.997171759605407715e-01,2.827857970260083675e-04
2.399402437731623650e-03,9.976006150245666504e-01
4.780378937721252441e-01,5.219621062278747559e-01
4.780378937721252441e-01,5.219621062278747559e-01
9.999709129333496094e-01,2.912062882387544960e-05
4.187946324236690998e-04,9.995811581611633301e-01
9.968157410621643066e-01,3.184331115335226059e-03
9.934238195419311523e-01,6.576144136488437653e-03
9.980748891830444336e-01,1.925123506225645542e-03
3.863780526444315910e-03,9.961362481117248535e-01
9.999666213989257812e-01,3.337657472002319992e-05
9.870453476905822754e-01,1.295468304306268692e-02
9.993683695793151855e-01,6.316798389889299870e-04
1.461873501539230347e-01,8.538125753402709961e-01
9.903562068939208984e-01,9.643830358982086182e-03
9.999709129333496094e-01,2.912696254497859627e-05
3.753375113010406494e-01,6.246624588966369629e-01
9.892221689224243164e-01,1.077780313789844513e-02
2.101880032569169998e-03,9.978981018066406250e-01
9.987350106239318848e-01,1.264961552806198597e-03
2.720631891861557961e-03,9.972793459892272949e-01
9.964229464530944824e-01,3.577044932171702385e-03
9.994471669197082520e-01,5.528587498702108860e-04
9.888159036636352539e-01,1.118412613868713379e-02
9.999706745147705078e-01,2.933511132141575217e-05
6.010100841522216797e-01,3.989899158477783203e-01
9.999690055847167969e-01,3.101678885286673903e-05
9.999690055847167969e-01,3.101678885286673903e-05
2.974342205561697483e-04,9.997025132179260254e-01
2.974342205561697483e-04,9.997025132179260254e-01
2.974342205561697483e-04,9.997025132179260254e-01
2.974342205561697483e-04,9.997025132179260254e-01
2.974342205561697483e-04,9.997025132179260254e-01
1.921888813376426697e-02,9.807810783386230469e-01
3.835476636886596680e-01,6.164523363113403320e-01
3.969869017601013184e-02,9.603012800216674805e-01
9.909082651138305664e-01,9.091801010072231293e-03
8.462455868721008301e-01,1.537544578313827515e-01
1.271832617931067944e-03,9.987282156944274902e-01
1.269598007202148438e-01,8.730402588844299316e-01
4.338545259088277817e-03,9.956614375114440918e-01
9.769175052642822266e-01,2.308253012597560883e-02
8.638411164283752441e-01,1.361589431762695312e-01
4.848706424236297607e-01,5.151293277740478516e-01
9.996761083602905273e-01,3.238699864596128464e-04
8.963410854339599609e-01,1.036588773131370544e-01
5.800590733997523785e-04,9.994199275970458984e-01
6.370367109775543213e-02,9.362962841987609863e-01
9.314380288124084473e-01,6.856196373701095581e-02
9.417402744293212891e-01,5.825976282358169556e-02
3.765800967812538147e-02,9.623419642448425293e-01
7.080581039190292358e-03,9.929193854331970215e-01
1.237955689430236816e-01,8.762044310569763184e-01
9.943353533744812012e-01,5.664665717631578445e-03
9.997406601905822754e-01,2.592778764665126801e-04
3.980727121233940125e-02,9.601927995681762695e-01
7.034210562705993652e-01,2.965789437294006348e-01
7.034210562705993652e-01,2.965789437294006348e-01
2.318371087312698364e-03,9.976816177368164062e-01
8.698977530002593994e-03,9.913010001182556152e-01
1.195124238729476929e-01,8.804876208305358887e-01
5.120802088640630245e-04,9.994878768920898438e-01
9.999711513519287109e-01,2.883854722313117236e-05
9.999705553054809570e-01,2.944644256785977632e-05
9.488725066184997559e-01,5.112753063440322876e-02
1.260275021195411682e-02,9.873972535133361816e-01
4.299408465158194304e-04,9.995700716972351074e-01
9.999703168869018555e-01,2.966196552733890712e-05
9.810163378715515137e-01,1.898360252380371094e-02
9.955339431762695312e-01,4.466100595891475677e-03
8.819960355758666992e-01,1.180039644241333008e-01
2.220139605924487114e-03,9.977799057960510254e-01
9.999687671661376953e-01,3.121125700999982655e-05
1.283486373722553253e-03,9.987164735794067383e-01
9.804080724716186523e-01,1.959190890192985535e-02
9.045078158378601074e-01,9.549217671155929565e-02
8.642971515655517578e-02,9.135702848434448242e-01
9.930381178855895996e-01,6.961840204894542694e-03
7.967033982276916504e-02,9.203296899795532227e-01
9.972509741783142090e-01,2.748968079686164856e-03
2.508988371118903160e-03,9.974910020828247070e-01
9.999589920043945312e-01,4.099692159797996283e-05
4.283940419554710388e-03,9.957160353660583496e-01
9.978752136230468750e-01,2.124753780663013458e-03
5.483270809054374695e-02,9.451672434806823730e-01
9.999715089797973633e-01,2.851587305485736579e-05
7.687178440392017365e-03,9.923128485679626465e-01
2.743735909461975098e-01,7.256264090538024902e-01
1.056412458419799805e-01,8.943588137626647949e-01
3.615517925936728716e-04,9.996384382247924805e-01
9.267798662185668945e-01,7.322009652853012085e-02
9.949460625648498535e-01,5.053996108472347260e-03
9.999707937240600586e-01,2.923198189819231629e-05
9.996478557586669922e-01,3.521019243635237217e-04
3.471188247203826904e-04,9.996528625488281250e-01
2.954408824443817139e-01,7.045591473579406738e-01
9.393670558929443359e-01,6.063297763466835022e-02
1.144019188359379768e-03,9.988559484481811523e-01
9.999680519104003906e-01,3.190881761838681996e-05
8.965305089950561523e-01,1.034695357084274292e-01
8.205679245293140411e-03,9.917942881584167480e-01
9.999356269836425781e-01,6.439306162064895034e-05
9.999700784683227539e-01,2.995684371853712946e-05
1.245537190698087215e-03,9.987545013427734375e-01
9.680267572402954102e-01,3.197331726551055908e-02
9.680267572402954102e-01,3.197331726551055908e-02
2.703213989734649658e-01,7.296785712242126465e-01
4.969945643097162247e-03,9.950300455093383789e-01
6.718333959579467773e-01,3.281666040420532227e-01
1.524974033236503601e-02,9.847502708435058594e-01
2.332891896367073059e-02,9.766710400581359863e-01
7.431383132934570312e-01,2.568617165088653564e-01
9.999597072601318359e-01,4.030354102724231780e-05
8.626647591590881348e-01,1.373352557420730591e-01
9.999690055847167969e-01,3.104661664110608399e-05
9.804033041000366211e-01,1.959671825170516968e-02
1.481976211071014404e-01,8.518024086952209473e-01
9.986183643341064453e-01,1.381665351800620556e-03
9.999704360961914062e-01,2.959297125926241279e-05
2.228660136461257935e-02,9.777134060859680176e-01
9.222835898399353027e-01,7.771647721529006958e-02
9.999709129333496094e-01,2.908854366978630424e-05
9.944747090339660645e-01,5.525290966033935547e-03
9.975672960281372070e-01,2.432717476040124893e-03
8.341638371348381042e-03,9.916583895683288574e-01
5.972718000411987305e-01,4.027281701564788818e-01
9.967964291572570801e-01,3.203581087291240692e-03
9.997594952583312988e-01,2.405346167506650090e-04
6.826482247561216354e-03,9.931735396385192871e-01
1.222328618168830872e-01,8.777671456336975098e-01
9.999707937240600586e-01,2.925585431512445211e-05
8.557885140180587769e-02,9.144211411476135254e-01
6.311339675448834896e-04,9.993688464164733887e-01
5.701880902051925659e-03,9.942981600761413574e-01
6.076237768866121769e-04,9.993923902511596680e-01
3.319034818559885025e-03,9.966809153556823730e-01
2.267956361174583435e-02,9.773204326629638672e-01
1.528173102997243404e-03,9.984717965126037598e-01
3.087880462408065796e-02,9.691211581230163574e-01
9.999688863754272461e-01,3.108613964286632836e-05
9.999703168869018555e-01,2.972582115035038441e-05
1.135679241269826889e-02,9.886432290077209473e-01
9.984427094459533691e-01,1.557260984554886818e-03
2.153965234756469727e-01,7.846034765243530273e-01
5.641493201255798340e-01,4.358506798744201660e-01
2.003838773816823959e-03,9.979962110519409180e-01
9.999704360961914062e-01,2.951602255052421242e-05
7.812137007713317871e-01,2.187862694263458252e-01
8.317854404449462891e-01,1.682145297527313232e-01
5.094305276870727539e-01,4.905694425106048584e-01
2.682858705520629883e-01,7.317141294479370117e-01
2.157557755708694458e-02,9.784244298934936523e-01
9.999701976776123047e-01,2.976879477500915527e-05
3.583363955840468407e-03,9.964165687561035156e-01
3.176634898409247398e-03,9.968234300613403320e-01
9.999694824218750000e-01,3.048640974157024175e-05
9.999668598175048828e-01,3.310250758659094572e-05
2.285758405923843384e-01,7.714241147041320801e-01
9.043266177177429199e-01,9.567336738109588623e-02
1.393467653542757034e-02,9.860653877258300781e-01
9.999703168869018555e-01,2.963448241644073278e-05
7.943335920572280884e-03,9.920566678047180176e-01
6.966840028762817383e-01,3.033159673213958740e-01
8.464831858873367310e-03,9.915351867675781250e-01
9.999701976776123047e-01,2.983664307976141572e-05
7.471385411918163300e-03,9.925286769866943359e-01
2.847995758056640625e-01,7.152004241943359375e-01
7.950744628906250000e-01,2.049255818128585815e-01
1.113018020987510681e-02,9.888697862625122070e-01
8.709443211555480957e-01,1.290557086467742920e-01
9.901179671287536621e-01,9.882076643407344818e-03
9.781268835067749023e-01,2.187315560877323151e-02
9.986108541488647461e-01,1.389135606586933136e-03
3.246818855404853821e-02,9.675318002700805664e-01
8.665220141410827637e-01,1.334779858589172363e-01
9.899446964263916016e-01,1.005528215318918228e-02
9.878686070442199707e-01,1.213136594742536545e-02
7.880486845970153809e-01,2.119512706995010376e-01
1.785940676927566528e-02,9.821406006813049316e-01
1.231546513736248016e-03,9.987683892250061035e-01
9.796431660652160645e-01,2.035680226981639862e-02
3.677327185869216919e-04,9.996322393417358398e-01
4.029777050018310547e-01,5.970222949981689453e-01
8.471090793609619141e-01,1.528908759355545044e-01
9.730745553970336914e-01,2.692545577883720398e-02
3.317492082715034485e-04,9.996682405471801758e-01
2.348289042711257935e-01,7.651710510253906250e-01
2.724194228649139404e-01,7.275805473327636719e-01
5.424643401056528091e-03,9.945753812789916992e-01
5.424643401056528091e-03,9.945753812789916992e-01
9.194147586822509766e-01,8.058526366949081421e-02
3.187662689015269279e-03,9.968122839927673340e-01
9.319725036621093750e-01,6.802754104137420654e-02
4.866673611104488373e-03,9.951333403587341309e-01
9.999696016311645508e-01,3.036295311176218092e-05
9.999696016311645508e-01,3.036295311176218092e-05
9.999696016311645508e-01,3.036295311176218092e-05
9.999696016311645508e-01,3.036295311176218092e-05
1.787194749340415001e-03,9.982128143310546875e-01
8.373199962079524994e-03,9.916267395019531250e-01
1.432871446013450623e-03,9.985671043395996094e-01
1.432871446013450623e-03,9.985671043395996094e-01
4.167350232601165771e-01,5.832650065422058105e-01
7.319443821907043457e-01,2.680556476116180420e-01
1.693652570247650146e-02,9.830633997917175293e-01
9.999703168869018555e-01,2.966629108414053917e-05
9.999713897705078125e-01,2.865293572540394962e-05
9.999713897705078125e-01,2.865293572540394962e-05
9.987431168556213379e-01,1.256868126802146435e-03
3.092173428740352392e-04,9.996907711029052734e-01
1.054605585522949696e-03,9.989454150199890137e-01
9.099268317222595215e-01,9.007316827774047852e-02
9.999711513519287109e-01,2.889368806791026145e-05
9.999711513519287109e-01,2.889368806791026145e-05
2.907341718673706055e-01,7.092658877372741699e-01
2.607770636677742004e-02,9.739223122596740723e-01
6.741894036531448364e-02,9.325810670852661133e-01
7.539059519767761230e-01,2.460940927267074585e-01
9.104102849960327148e-01,8.958965539932250977e-02
2.934838831424713135e-01,7.065161466598510742e-01
1.049875691533088684e-01,8.950124382972717285e-01
9.999698400497436523e-01,3.020463736902456731e-05
9.999698400497436523e-01,3.020463736902456731e-05
8.364703971892595291e-04,9.991635084152221680e-01
2.371613081777468324e-04,9.997628331184387207e-01
1.625960692763328552e-03,9.983739852905273438e-01
9.999678134918212891e-01,3.220913276891224086e-05
1.841918216086924076e-03,9.981580376625061035e-01
6.081607658416032791e-03,9.939184188842773438e-01
8.876976370811462402e-01,1.123023778200149536e-01
9.277325868606567383e-01,7.226739078760147095e-02
7.366132736206054688e-01,2.633867263793945312e-01
9.731478639878332615e-04,9.990268945693969727e-01
9.997950196266174316e-01,2.050244802376255393e-04
3.002918092533946037e-03,9.969971179962158203e-01
3.650978952646255493e-02,9.634901881217956543e-01
9.967629909515380859e-01,3.237018594518303871e-03
1.692653447389602661e-02,9.830734729766845703e-01
1.470046001486480236e-03,9.985299110412597656e-01
5.298181176185607910e-01,4.701819121837615967e-01
1.206491980701684952e-02,9.879350662231445312e-01
7.382898330688476562e-01,2.617101371288299561e-01
2.069881856441497803e-01,7.930118441581726074e-01
5.333851557224988937e-03,9.946660995483398438e-01
2.653341293334960938e-01,7.346659302711486816e-01
7.557992637157440186e-02,9.244200587272644043e-01
9.975746273994445801e-01,2.425394020974636078e-03
9.896371513605117798e-03,9.901036024093627930e-01
1.457002311944961548e-01,8.542997837066650391e-01
1.297811120748519897e-01,8.702188730239868164e-01
9.999699592590332031e-01,3.002462472068145871e-05
9.977236390113830566e-01,2.276350278407335281e-03
5.916615482419729233e-04,9.994083642959594727e-01
1.780573511496186256e-03,9.982194304466247559e-01
6.216101720929145813e-02,9.378390312194824219e-01
2.383298124186694622e-04,9.997616410255432129e-01
1.518886983394622803e-01,8.481113314628601074e-01
9.959086179733276367e-01,4.091379232704639435e-03
9.977670907974243164e-01,2.232891740277409554e-03
9.432799816131591797e-01,5.671994388103485107e-02
2.620382308959960938e-01,7.379617691040039062e-01
9.947955012321472168e-01,5.204563960433006287e-03
1.355945831164717674e-03,9.986440539360046387e-01
6.925858906470239162e-04,9.993073940277099609e-01
3.418766427785158157e-04,9.996581077575683594e-01
9.774521589279174805e-01,2.254779450595378876e-02
9.774521589279174805e-01,2.254779450595378876e-02
9.774521589279174805e-01,2.254779450595378876e-02
1.039843726903200150e-02,9.896015524864196777e-01
9.692690968513488770e-01,3.073096461594104767e-02
9.990006089210510254e-01,9.993716375902295113e-04
6.669608992524445057e-04,9.993329644203186035e-01
9.999706745147705078e-01,2.936262717412319034e-05
5.818414967507123947e-03,9.941815733909606934e-01
6.304691433906555176e-01,3.695308864116668701e-01
3.124243319034576416e-01,6.875756382942199707e-01
4.485565125942230225e-01,5.514435172080993652e-01
9.991322159767150879e-01,8.677568403072655201e-04
2.113563418388366699e-01,7.886436581611633301e-01
3.535492811352014542e-03,9.964644908905029297e-01
9.699374437332153320e-01,3.006256558001041412e-02
7.867121137678623199e-03,9.921328425407409668e-01
2.369944937527179718e-03,9.976300001144409180e-01
2.195146232843399048e-01,7.804853320121765137e-01
9.999603033065795898e-01,3.967754309996962547e-05
5.584832746535539627e-03,9.944151639938354492e-01
1.384950131177902222e-01,8.615050315856933594e-01
2.163261733949184418e-02,9.783673882484436035e-01
5.632549896836280823e-02,9.436745643615722656e-01
1.151339616626501083e-02,9.884866476058959961e-01
9.998007416725158691e-01,1.992803736357018352e-04
1.004823204129934311e-02,9.899517893791198730e-01
2.227424876764416695e-03,9.977725148200988770e-01
9.971037507057189941e-01,2.896276768296957016e-03
9.776809215545654297e-01,2.231901884078979492e-02
4.972185939550399780e-03,9.950278401374816895e-01
1.145956665277481079e-02,9.885404706001281738e-01
9.989337325096130371e-01,1.066229538992047310e-03
9.961678385734558105e-01,3.832132322713732719e-03
9.846791625022888184e-01,1.532083656638860703e-02
9.999706745147705078e-01,2.926707020378671587e-05
9.990038275718688965e-01,9.961900068446993828e-04
9.990038275718688965e-01,9.961900068446993828e-04
9.999709129333496094e-01,2.914210745075251907e-05
4.480844736099243164e-02,9.551915526390075684e-01
9.978432655334472656e-01,2.156721893697977066e-03
4.167469160165637732e-04,9.995833039283752441e-01
2.651385962963104248e-01,7.348613739013671875e-01
1.465510576963424683e-01,8.534489870071411133e-01
9.994472861289978027e-01,5.526837776415050030e-04
5.466009303927421570e-02,9.453399181365966797e-01
9.998106360435485840e-01,1.894327288027852774e-04
9.857529997825622559e-01,1.424699462950229645e-02
5.987609620206058025e-04,9.994012117385864258e-01
7.442671339958906174e-04,9.992557168006896973e-01
1.636347500607371330e-03,9.983636736869812012e-01
9.965625405311584473e-01,3.437435720115900040e-03
5.405769944190979004e-01,4.594230055809020996e-01
9.934547543525695801e-01,6.545271724462509155e-03
1.013266388326883316e-02,9.898673295974731445e-01
1.919838786125183105e-01,8.080160617828369141e-01
9.912282228469848633e-01,8.771741762757301331e-03
8.050519824028015137e-01,1.949479728937149048e-01
4.109848814550787210e-04,9.995890259742736816e-01
2.042465656995773315e-01,7.957534193992614746e-01
8.956307768821716309e-01,1.043692380189895630e-01
1.684999018907546997e-01,8.315001130104064941e-01
9.909697175025939941e-01,9.030349552631378174e-03
9.156133532524108887e-01,8.438657224178314209e-02
1.279283761978149414e-01,8.720716238021850586e-01
2.597837243229150772e-03,9.974021911621093750e-01
9.992677569389343262e-01,7.321999873965978622e-04
4.741195738315582275e-01,5.258804559707641602e-01
9.747836589813232422e-01,2.521636895835399628e-02
1.076321769505739212e-02,9.892367720603942871e-01
8.613814711570739746e-01,1.386186033487319946e-01
5.463350564241409302e-02,9.453665614128112793e-01
4.028283059597015381e-01,5.971716642379760742e-01
1.674786657094955444e-01,8.325213193893432617e-01
1.246825698763132095e-02,9.875317215919494629e-01
3.985748812556266785e-02,9.601425528526306152e-01
6.582153588533401489e-02,9.341784715652465820e-01
9.930787682533264160e-01,6.921213120222091675e-03
1.857177764177322388e-01,8.142822384834289551e-01
1.890967190265655518e-01,8.109033107757568359e-01
9.749261736869812012e-01,2.507385052740573883e-02
1.001437078230082989e-03,9.989985823631286621e-01
1.672790385782718658e-02,9.832721352577209473e-01
6.201018393039703369e-02,9.379898309707641602e-01
2.347564091905951500e-03,9.976524710655212402e-01
9.999707937240600586e-01,2.921972009062301368e-05
1.687854900956153870e-02,9.831215143203735352e-01
9.985918402671813965e-01,1.408149371854960918e-03
2.277350286021828651e-03,9.977226853370666504e-01
9.997527003288269043e-01,2.473130298312753439e-04
9.498386383056640625e-01,5.016133934259414673e-02
3.839919809252023697e-04,9.996160268783569336e-01
9.861359596252441406e-01,1.386397983878850937e-02
8.163441419601440430e-01,1.836558878421783447e-01
9.999657869338989258e-01,3.415801256778649986e-05
9.993267059326171875e-01,6.733660702593624592e-04
9.873569943010807037e-03,9.901264905929565430e-01
4.432661831378936768e-02,9.556734561920166016e-01
6.334183737635612488e-03,9.936657547950744629e-01
1.546993851661682129e-03,9.984530210494995117e-01
1.714876666665077209e-02,9.828512668609619141e-01
1.367597375065088272e-03,9.986323714256286621e-01
1.367597375065088272e-03,9.986323714256286621e-01
1.161669380962848663e-02,9.883833527565002441e-01
9.866933226585388184e-01,1.330665871500968933e-02
9.967027306556701660e-01,3.297276794910430908e-03
2.066717948764562607e-03,9.979332685470581055e-01
8.594730496406555176e-02,9.140526652336120605e-01
4.628069291356950998e-04,9.995372295379638672e-01
4.216459691524505615e-01,5.783540606498718262e-01
3.985363524407148361e-03,9.960147142410278320e-01
7.486640941351652145e-03,9.925133585929870605e-01
8.262597024440765381e-02,9.173740744590759277e-01
9.882567524909973145e-01,1.174318324774503708e-02
5.929759237915277481e-03,9.940702319145202637e-01
1.436790078878402710e-01,8.563210368156433105e-01
1.550054252147674561e-01,8.449946045875549316e-01
9.763077497482299805e-01,2.369223721325397491e-02
3.106457297690212727e-04,9.996893405914306641e-01
9.460513591766357422e-01,5.394860729575157166e-02
9.837895035743713379e-01,1.621049642562866211e-02
9.197583198547363281e-01,8.024164289236068726e-02
8.642666935920715332e-01,1.357332766056060791e-01
2.312685400247573853e-01,7.687314152717590332e-01
2.026759320870041847e-03,9.979732632637023926e-01
9.964739680290222168e-01,3.526009153574705124e-03
3.221241384744644165e-02,9.677876234054565430e-01
9.872827678918838501e-02,9.012717008590698242e-01
3.432178404182195663e-03,9.965678453445434570e-01
7.036821842193603516e-01,2.963177859783172607e-01
9.144476652145385742e-01,8.555237203836441040e-02
5.607187375426292419e-02,9.439281225204467773e-01
9.996979236602783203e-01,3.021023294422775507e-04
2.893796190619468689e-02,9.710620641708374023e-01
6.358014047145843506e-02,9.364198446273803711e-01
1.839469373226165771e-02,9.816053509712219238e-01
3.142924048006534576e-03,9.968570470809936523e-01
3.142924048006534576e-03,9.968570470809936523e-01
1.758673926815390587e-03,9.982413053512573242e-01
9.648213982582092285e-01,3.517855703830718994e-02
3.538055578246712685e-03,9.964619278907775879e-01
1.493017822504043579e-01,8.506981730461120605e-01
6.743841618299484253e-02,9.325615763664245605e-01
9.684242606163024902e-01,3.157570958137512207e-02
4.701437719631940126e-04,9.995298385620117188e-01
5.009118095040321350e-02,9.499088525772094727e-01
9.987720847129821777e-01,1.227939501404762268e-03
1.297079622745513916e-01,8.702920675277709961e-01
9.670777916908264160e-01,3.292220085859298706e-02
4.487124457955360413e-02,9.551287293434143066e-01
2.764967211987823248e-04,9.997234940528869629e-01
4.530818462371826172e-01,5.469181537628173828e-01
9.999704360961914062e-01,2.950538328150287271e-05
9.999703168869018555e-01,2.970272726088296622e-05
9.993761181831359863e-01,6.238813512027263641e-04
5.155025981366634369e-03,9.948449134826660156e-01
1.051556318998336792e-02,9.894844889640808105e-01
9.999489784240722656e-01,5.100619455333799124e-05
8.989931941032409668e-01,1.010068282485008240e-01
9.929330348968505859e-01,7.066942751407623291e-03
9.986333250999450684e-01,1.366668962873518467e-03
9.999698400497436523e-01,3.012443448824342340e-05
9.113237261772155762e-02,9.088675975799560547e-01
9.999649524688720703e-01,3.502295294310897589e-05
9.792621135711669922e-01,2.073789015412330627e-02
9.457302093505859375e-01,5.426979437470436096e-02
3.767114505171775818e-02,9.623288512229919434e-01
5.306468009948730469e-01,4.693532288074493408e-01
9.999709129333496094e-01,2.904272514570038766e-05
1.780062019824981689e-01,8.219938278198242188e-01
8.662951737642288208e-02,9.133704304695129395e-01
9.997820258140563965e-01,2.180184819735586643e-04
9.991125464439392090e-01,8.874560589902102947e-04
1.110764686018228531e-02,9.888923764228820801e-01
9.994758963584899902e-01,5.240755272097885609e-04
2.027427703142166138e-01,7.972571849822998047e-01
1.641394454054534435e-03,9.983585476875305176e-01
1.182483062148094177e-01,8.817516565322875977e-01
2.195789944380521774e-03,9.978042244911193848e-01
3.708838019520044327e-03,9.962911605834960938e-01
1.003481671214103699e-01,8.996518254280090332e-01
4.168633022345602512e-04,9.995831847190856934e-01
6.399561166763305664e-01,3.600438833236694336e-01
9.983124732971191406e-01,1.687561860308051109e-03
8.983556763269007206e-04,9.991016387939453125e-01
3.234367668628692627e-01,6.765632033348083496e-01
4.257686436176300049e-02,9.574230909347534180e-01
8.896738290786743164e-01,1.103262156248092651e-01
1.235438808798789978e-01,8.764561414718627930e-01
9.999717473983764648e-01,2.826222589646931738e-05
9.999690055847167969e-01,3.098302477155812085e-05
4.352842271327972412e-02,9.564716219902038574e-01
9.905444383621215820e-01,9.455492720007896423e-03
3.542915284633636475e-01,6.457085013389587402e-01
9.949275255203247070e-01,5.072439089417457581e-03
5.558416992425918579e-02,9.444158077239990234e-01
7.820148020982742310e-02,9.217985272407531738e-01
9.999706745147705078e-01,2.931919880211353302e-05
9.999698400497436523e-01,3.015211223100777715e-05
9.994115829467773438e-01,5.883846315555274487e-04
9.376343805342912674e-04,9.990623593330383301e-01
5.207905173301696777e-01,4.792094528675079346e-01
9.916160255670547485e-03,9.900838136672973633e-01
3.695031336974352598e-04,9.996304512023925781e-01
9.999685287475585938e-01,3.141383058391511440e-05
9.937578439712524414e-01,6.242161616683006287e-03
9.999355077743530273e-01,6.447319174185395241e-05
8.578892946243286133e-01,1.421107351779937744e-01
1.570421084761619568e-02,9.842958450317382812e-01
